,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
5889,Pandas Python Library for Beginners in Data Science by Coursera Project Network,James C,"Nov 1, 2020","This course showed only a selection of Pandas functions, without linking them to what a person would actually do with them. I found the interface to be clunky, with difficult navigation in the student course work window. The instructor provides clear instructions, but no context. As a preliminary piece of work the ""project"" familiarizes you with the basic commands, but does not make you feel that you achieved anything, like a finished coded product let's say",3
5890,Pandas Python Library for Beginners in Data Science by Coursera Project Network,Alexandra S,"Feb 4, 2021","The course is introduction to Pandas and is too easy even for beginners, however it does give you overview of simple methods in the library. I wish there has been an introduction WHY we use Pandas and what for, I feel like that part is missing. Also, I would appreciate some real-life examples of when these methods would be handy.
Overall, thanks for this course, it motivated me to learn more about Pandas Library!",3
5891,Pandas Python Library for Beginners in Data Science by Coursera Project Network,Anastasia R,"Mar 7, 2021","Although the project provides a really detailed step by step guidance in basic operations with Pandas, to my opinion it lacks some theoretical background behind the mechanical repeating of the code lines",3
5892,Pandas Python Library for Beginners in Data Science by Coursera Project Network,Sanil,"Nov 4, 2020","Project good for introduction to pandas, but it was way too easy. could have included more information on what else we could use pandas for and how else we can use the given functions",3
5893,Pandas Python Library for Beginners in Data Science by Coursera Project Network,Ulvi R,"Dec 5, 2020",Too basic,3
5894,Pandas Python Library for Beginners in Data Science by Coursera Project Network,NITHYA P M K,"Oct 23, 2020",good,3
5895,Pandas Python Library for Beginners in Data Science by Coursera Project Network,chris w,"Nov 27, 2020","VERY high level with little re: real life examples. ""Challenges"" were exact copies of previous examples.
Poor quality control between info on instructor's window vs. on active window.",2
5896,Pandas Python Library for Beginners in Data Science by Coursera Project Network,John R,"May 8, 2021",I really cannot recommend this course. It shows a few things in regard to pandas but does not explain anything at all! The quiz at the end has at least two completely unrelated questions to pandas. The interactive part is repeating exactly what you are told without any additional benefit in my opinion. ,1
5897,Pandas Python Library for Beginners in Data Science by Coursera Project Network,Mirosław J,"May 1, 2021","Instructor doesn't explain anything, your role is just to retyping very simple examples. What's the difference between mentioned methods of creating series or data frames, what are those objects anyway? She doesn't tell nothing.",1
5898,Pandas Python Library for Beginners in Data Science by Coursera Project Network,Banothu R,"Jul 27, 2021",fuck cousrea im done with it fucking coursera really useless absolutly useless. ,1
5899,Applied Machine Learning in Python by University of Michigan,Brendan B,"Jan 7, 2019","Glosses over material (much like prior courses in this specialization), the professor is audibly nervous during recorded lectures, and many assignments require information and functions not covered in the lectures. Additionally, out of date Python modules are used in the notebooks, so you're learning often deprecated usage patterns, not to mention the constant struggle that is the auto-grader. You can teach yourself with free resources and save yourself the money and unhelpful bouts of rage against the auto-grader.",2
5900,Applied Machine Learning in Python by University of Michigan,Marina L,"Jun 14, 2017","Not very good compared to the first two courses :( :( :( ... I took a Machine Learning Class from Stanford which was incredibly well put together and presented (though to be fair, it was 12 weeks), but it was in MatLab and I wanted to take a course in Python just to have a different perspective and solidify my understanding. Unfortunately, I find this course to be confusing more than anything. If I hadn't taken the Stanford course before, I'd be completely lost. It's very dry, dense, and hand-wavy and doesn't go into a whole lot of details with anything leaving you wondering what's happening and why and how... I don't approve of jumping straight to using the built-in functions if you don't understand the processes behind them (which I personally don't have a solid grasp on them still) ... I think they are just trying to fit too much information into four weeks and it's really lacking. Maybe if you're already familiar with linear regression, it's not as hard to follow. Either way, I'd recommend either taking the Stanford class first, or learning about this stuff elsewhere before starting this course.",2
5901,Applied Machine Learning in Python by University of Michigan,Ali T,"Nov 17, 2018",There is a huge difference between teaching / tutoring and just reading some pre-written scripts. Even on an online course. Andrew Ng's Machine Learning course is a great example of teaching and this was one of the worst courses I have ever taken in coursera / udacity.,1
5902,Applied Machine Learning in Python by University of Michigan,Riccardo T,"Sep 22, 2018","A lot of stuff, compressed in a short time. It's more about memorizing a lot of concepts rather than understanding them. I strongly recommend to take the course of professor Andrew Ng before this one.",3
5903,Applied Machine Learning in Python by University of Michigan,Sarah H H,"May 3, 2019","I want to give this course a higher score because I do think I learned A TON. However, I learned a ton because the course had some flaws in instructions and assignments that required some frustrating moments and a lot of outside work to correct. If you take this course, DISCUSSION FORUMS are a must because of all the errors and bugs in assignments. The explanations are a little 'too rosy' in the videos in my opinion (they show best case scenarios) so there's a disconnect in what i actually had to do to pass the assignments which tended to have lots of room for improvement. That said, if you are willing to go out on your own and figure it out (mentors are so-so in actually helping), then this course is a great ML workout!",3
5904,Applied Machine Learning in Python by University of Michigan,Olzhas A,"Sep 10, 2017","This course is ideally designed for understanding, which tools you can use to do machine learning tasks in python. However, for deep understanding ML algorithms you should take more math based courses",5
5905,Applied Machine Learning in Python by University of Michigan,Arpan S,"Aug 4, 2019","I am unenrolling because of the following reasons: 
1) instructor lead training is very very boring - the gentleman keeps talking in same pitch and there is no lucid explanation behind the math that is constantly thrown at you
2) the course does not bother to put in any real world scenarios to correlate the content with
Overall really poor experience",1
5906,Applied Machine Learning in Python by University of Michigan,Max B,"Jan 3, 2019","This is a great course for those with limited experience of machine learning, wishing to quickly grasp how to apply machine learning methods and get their hands dirty. In my opinion, this is the best course in the specialization so far and as in previous courses you are expected to dig into further theoretical/usage details yourself from online documentation (hence the name applied). Concise lectures and interesting reading materials, as well as hands-on assignments. My recommendation is to either start with this course or take it together with more theoretical courses (such as ""Machine Learning"" from Stanford or ""Machine Learning Fundamentals"" from UCSD) to get the full flavour of what machine learning has to offer.",5
5907,Applied Machine Learning in Python by University of Michigan,Taylan T,"Oct 21, 2019","TLDR; Boring and unstructured courses that do not offer insight. You learn by doing the assignments.
The video lectures are boring and unstructured. You can tell the lecturer really hates what he is doing often sulking and showing zero enthusiasm. Also, he makes you question if he really knows what he is talking about. I am sure he does but his attitude and sloppy mistakes give you doubt. The format of the video lectures is that the lecturer reads a script in front of the camera and the algorithm he talks about is shown in cutscenes. This is a terrible idea. Also, the courses are not well prepared, lacking continuity. On top of that lecturer often makes mistakes and these mistakes are ""corrected"" by showing you a cutscene that writes the professor wanted to say X instead of Y. This is really sloppy. This is not an open course where you put your recorded lectures to youtube for free. You are delivering these lectures to paying customers. Seriously many free lectures on youtube are better built compared to these lectures. I have learned a lot of things in these lectures by doing the assignments and trying to learn by using google and not via lectures. One positive thing about this course is that there are some good links to papers, websites etc... But you need a lot of time to go through them.",2
5908,Applied Machine Learning in Python by University of Michigan,Jacob S,"May 6, 2020","This class is useless. There are countless errors that go unfixed in the lectures and autograder. Apparently you can't update anything on here because they haven't. Also while machine learning is an interesting and emerging  topic, the lecturer makes it sound like old news and shows no enthusiasm when presenting this course. There are better places to learn about machine learning, for example Google has a FREE online course that I used to help me while doing this course. 
Coursera/Michigan needs to review this course because it is not up to any standards.",1
5909,Applied Machine Learning in Python by University of Michigan,RAMAN K S,"Jun 10, 2020",The course was really interesting to go through. All the related assignments whether be Quizzes or the Hands-On really test the knowledge. Kudos to the mentor for teaching us in in such a lucid way. ,5
5910,Applied Machine Learning in Python by University of Michigan,Shikhar S,"Jun 3, 2019","The content of teaching is a way too less than the assignment's level. I had to make efforts on my own .
Kindly increase the content of teaching.",2
5911,Applied Machine Learning in Python by University of Michigan,Frank L,"Oct 15, 2017","Very well structured course, and very interesting too! Has made me want to pursue a career in machine learning. I originally just wanted to learn to program, without true goal, now I have one thanks!!",5
5912,Applied Machine Learning in Python by University of Michigan,Aziz J,"Nov 7, 2017","My biggest critique of this class is that it is not challenging at all. Homework assignments are just a repeat of the lectures and take less than an hour if you took notes on the lectures. In other words, there is no value in the homework assignments. 
The first two courses in this specialization were awesome. We did real life examples for homework assignments and through research you learned more than you had asked for. It was perfect. 
Even in lectures, there is nothing 'applied' about this course. The professor just covers the content with no real-life examples. Very mundane and unexciting.
Also, why not talk about multi-label classification? Professor takes a real example with multiple labels (handwritten digits), makes it a binary class and then proceeds to explain it... Thanks. 
My recommendation would be to restructure the homework assignments. Instead of having 7 questions that spoon-fed you the solution of a primitive problem, ask us to do some Kaggle challenges, or give us a topic that we go out and solve, do some peer-reviewed assignment. Lastly, if you don't have time or don't want to explain important concepts like pipeline, nested cross validation, and multi-label classification, add them as resources. 
I am NOT confident in my ability to solve machine learning problems in Python from this course, nor is this course worth recommending. ",1
5913,Applied Machine Learning in Python by University of Michigan,Arnav A,"May 6, 2020",There are various codes error in  the modules. Test and Train datasets does not exist in few of them. Kindly solve such issues ASAP. ,1
5914,Applied Machine Learning in Python by University of Michigan,Pankaj S,"Jun 5, 2019","This is an excellent course. The programming exercises can be solved only when you get the basics right. Else, you will need to revisit the course material. Also, the forums are pretty interactive.",5
5915,Applied Machine Learning in Python by University of Michigan,Andriy A,"Aug 14, 2019",A lot of bugs in Assignments. Instead of learning ML need to go though forums/code to fix simple bugs like files locations readonly/  etc,1
5916,Applied Machine Learning in Python by University of Michigan,Lin Y,"Jul 9, 2019","This could the single most interesting course amongst all the 5 courses in this specialization. It made Machine Learning easy to interpret and fun to explore for beginners. The assignments are very thorough, though with some autograder issues. I strongly recommend anyone who's interested in ML to take this introductory course to again some knowledge in the different methods and applications of ML in various fields.",5
5917,Applied Machine Learning in Python by University of Michigan,Navish A,"Jul 20, 2020","I just completed the third course (Applied Machine Learning course) over the last 7 days. 
Good: 
The course syllabus is quite well designed for an applied intro ML course
Assignments are nice & force you to think; you cannot simply watch the lectures & complete them straightaway; which is good in my opinion.
Needs to Improve: 
The lectures are atrociously boring. The professor seems to be reading out from a teleprompter in a flat pitch.
There are parts where the intuition behind the concepts are well explained and others where you are left staring at stars and better off learning from other sources over the net. 
The course seems to have been all but abandoned. Common mistakes in the assignment setup & lecture recordings have not been corrected since the course was first offered 2.5 years ago. The discussion forums keep getting spammed on similarly asked questions which can be easily solved by correcting the assignment errors and providing a few clearer comments/instructions. Week 3 lectures definitely need to be re-recorded as there is a correction prompt on every video. There is one 'Mentor' who helps out as a volunteer. No one else to moderate the forums.
The course pace is quite uneven and patchy. Week 2 is extremely heavy while week 1 super light. Week 3 is good but week 4 feels half done/rushed. Seems like there is an arbitrary administrative requirement to do a four week course from UMich.
 All in all, I did not come away impressed & elated from the course. I did expect much better from my Alma Mater. 
 ",3
5918,Applied Machine Learning in Python by University of Michigan,GUOJUN W,"Apr 8, 2020","I know It is a hard subject to teach, but many ways to improve. Students could have been able to understand those concepts much better by using common or popular topics for assignment cases or practices. Without context, many useful concepts taught are forgotten right away. Lecturer should have not explain those concepts by simply talking to the camera without illustration or vivid examples. Often the way lecturer speaks and teaches is quite boring. ",2
5919,Applied Machine Learning in Python by University of Michigan,AMIT S,"Nov 28, 2020","great experience and learning lots of technique to apply on real world data, and get important and insightful information from raw data. motivated to proceed further in this domain and course as well.",5
5920,Applied Machine Learning in Python by University of Michigan,Milos P,"Jun 28, 2018","Decent material and I appreciate the amount of hard work that went into building the course. However, the course should really be titled ""Evaluating Classification Methods"", as that is pretty much the focus of the entire class. The lectures (especially in Week 2) were SOOOOOO long and very hard to absorb, that even double-speed didn't help. In education, less is more. I would compare this course to the reading of a textbook. There was very little focus on making sense of the code and solving real-world problems and far too much emphasis on shotgunning (what felt like) every single classification technique known to man and trivializing pros and cons of each method. To make matters even more strange, PCA and other useful methods were pushed into ""optional"". This course should really be a two-part course, especially since the claim is that the course requires 18 hours of time. Sure, type in the code just as the professor does and you get the right answer, but meaning is lost of if you are to adhere to the timeline. If I didn't know more about machine learning and this class had been the first one I had taken, I couldn't run fast enough from the pursuit of a career in this field. Data analysis is intriguing and the methods are varied and fascinating. For me personally, this class was a let-down. Again, I recognize the course was hard work; I am merely stating my personal sentiments.",2
5921,Applied Machine Learning in Python by University of Michigan,Jin-Kyu C,"Feb 10, 2020","I would not recommend this course except for week 1. According to some forum posts, not only is this course a bit outdated (needs fixes to many parts and they haven't fixed them for at least 2 years), seemingly small but crucial parts of the assignments are not covered in the lecture videos which were very frustrating and time wasting to figure out (4 week course ended up being 10 weeks for me with a result of 93,4% final grade). Combing through the videos turned out to be futile and of course, relying on external sources such as stackoverflow was also not very helpful since the questions asked need to be extremely specific to the course. Even simply submitting the assignments were met with difficulties; and it's similar forum posts week after week.",2
5922,Applied Machine Learning in Python by University of Michigan,eric g,"Feb 29, 2020","While I appreciated the difficulty of the course, the poor design and structure of the course is evident with the number of correction pop-ups that come up every video. The professor misspoke countless times over the duration of the course, and there are several typos on the slides that need to be corrected! I feel like the videos were also much more bland than previous courses in this specialization. 
Additionally, while feature selection and data cleaning are large components of the final project, they are not at all the focus of what is taught in the course! I think this course was trying to do too much all at once, and leaves you with a shallow understanding of several things instead of a good understanding of any specific thing. ",2
5923,Applied Machine Learning in Python by University of Michigan,Josh J,"Jul 9, 2018","Although the course taught me a lot on the importance of parameter tuning and data leakage, I found that often times it was too technical and did not provide the information I was looking for. I found myself continuously referring to notes from other ML courses during the length of this course. In addition, the video errors and challenges with the auto grader were very frustrating.",2
5924,Applied Machine Learning in Python by University of Michigan,Rishi R,"Jul 6, 2018","Rather then writing code while explaining like the intro and plotting in python, the instructor shows it like slides, its hard to follow which chunk of jupyter notebook he is explaining, and requires lot of back and forth to read the code. Very bad way of explaining the codes.",1
5925,Applied Machine Learning in Python by University of Michigan,Ipsita D,"Apr 20, 2019",No visible support from groups forum. Videos knowledge is limited to complete assignment or quiz. ,1
5926,Applied Machine Learning in Python by University of Michigan,Robert S,"Jun 11, 2020","I had high hopes going into this course after the really well put together courses 1 and 2 in the specialisation, however the video material was dull and disengaging.  Where the lecturer could have spend hours going into the ins and outs of how the different algorithms work, instead the course followed a structure of: 1 - Brief overview of an algorithm, 2 - whats the syntax in scikit-learn, 3 - what parameters does it take, 4 - what other commands are there
I was really disappointed, as most of the actual learning was done from reading other sources on the web and watching videos for free on YouTube.  I guess the only positive is that because I paid for it I was forced to finish it?",1
5927,Applied Machine Learning in Python by University of Michigan,Saqibur R,"May 4, 2020","This course is all over the place, and compared to the previous courses in this specialization, this seems like more of an effort to gloss over the documentation and capabilities of SciKit Learn rather than focusing on a handful of the most important ones. The course lacks focus, the material taught is not rich, and you are better off just reading the documentation on your own. The book recommended at the start of the course is excellent, and reading that instead might be more fruitful for you.",1
5928,Applied Machine Learning in Python by University of Michigan,Sean D,"Jun 13, 2019",This is the worst course in the specialization. The autograder is bad. There is inadequate explanation about when to use the different models. Presumes way too much about the student's level of knowledge. Would not recommend.,1
5929,Applied Machine Learning in Python by University of Michigan,Craig A B,"Nov 2, 2018",There's too much back to back to back video lecture and not enough hands on work.  The final quizzes and projects are too challenging given the amount of work done on the subject matter.,1
5930,Applied Machine Learning in Python by University of Michigan,Sudhir J,"Feb 18, 2020",Very poor configurations. I am tired of submitting assignments on auto grader. This is the first time I am having such terrible experience with Coursera. Hope you improve.,1
5931,Applied Machine Learning in Python by University of Michigan,Shaoqi C,"Mar 11, 2020",This is my worst experience of submitting assignment and I found out that I'm not alone,1
5932,Applied Machine Learning in Python by University of Michigan,Amber K,"Jul 21, 2020",The guide could not explain the concepts well. He was just reading from the slides. ,1
5933,Applied Machine Learning in Python by University of Michigan,Pei L,"Jun 28, 2020","Bad teaching, unclear explanations.
I learned half of the material from Youtube. ",1
5934,Applied Machine Learning in Python by University of Michigan,NOMTHA T T,"Mar 3, 2020",this is the worst course ever. so bored and frustrated,1
5935,Applied Machine Learning in Python by University of Michigan,Edward G,"Jan 25, 2018",Terrible quiz problems and grading mechanism,1
5936,Applied Machine Learning in Python by University of Michigan,Mo R,"Aug 16, 2019","Lectures were good, direct, not too complicated to understand and conceptual. I suggest though that maybe visuals on the lectures could be even better. Assignments were reasonably difficult and forums were great to review the problems and find solutions for the errors. Thank you for this course",5
5937,Applied Machine Learning in Python by University of Michigan,Benjamin C,"Dec 6, 2019","Good class with a lot of interesting material. However consider correcting some issues like, each exam we are told to read file from the folder readonly and each time I got 0/100 at my first submission because the file was not in this folder!! Anyway, quality was present.",5
5938,Applied Machine Learning in Python by University of Michigan,Shiomar S C,"Oct 14, 2019","Honestly this course was somehow disappointed I really wanted to learn a lot but the professor was somehow discouraging, he repeated himself a lot, and for an online course and every video been 20+ minutes long and at the end only been useful 4 or 5 min of it… having so much errors during lecture and not following the notebook as it was given to us make it more difficult to learn… I’m choosing this platform (and paying) due the professor been good and this one make learning more difficult than the previous one.",2
5939,Applied Machine Learning in Python by University of Michigan,Olubisi A,"Jan 11, 2019",I think this course would be a bit challenging to someone who is new to machine learning. The professor often glosses over import details and moves a bit quickly through the course material. There needs to be more powerpoint  and reading material explain what the videos explain. ,2
5940,Applied Machine Learning in Python by University of Michigan,Amir A C,"Jan 20, 2020","Unfortunately, for me, this course (not the specialization) seems to be a ""review of"" Applied Machine Learning in Python"" rather than ""teaching"" Applied Machine Learning in Python. Some codes used in the notebook were skipped by the instructor.",2
5941,Applied Machine Learning in Python by University of Michigan,Mahmoud,"Dec 29, 2018","Week three is the worst .. 
Lecturer is getting confused a lot in an already confusing topic which ofc makes me resort to outside readings in order to grasp it and leading to stretching the time I need to finish this week",2
5942,Applied Machine Learning in Python by University of Michigan,Sajjad K,"Jul 14, 2020",Teachers are very mediocre. They make way too many mistakes. Their pronunciation  is stoic and muffled at times - makes it hard to follow.,2
5943,Applied Machine Learning in Python by University of Michigan,Fulvio C,"Feb 26, 2020",The video and training provided it's not providing enough information in order to complete the assignments. ,2
5944,Applied Machine Learning in Python by University of Michigan,Gregory B,"Jun 14, 2017","I'm disappointed that I took this class, poor design and delivery. Machine Learning is an exciting and fun topic, but you'd never guess it from this class, and the way the instructor delivers the content. It's a shame that the designers want to throw every possible model at you in 1 or 2 weeks, before having a discussion on model evaluation. This course focuses more on the academic than the practical, and doesn't try to explain these topics in an approachable manner. There are far better and engaging options available.",1
5945,Applied Machine Learning in Python by University of Michigan,Karim F,"Jul 11, 2020","worst course of this specialization so far , the instructor is just reading stuff not making any effort whatsoever and it seems like he's obliged to do teach this course ,the autograder is the worst  and the journey with this course is really painful i hope that you take these points in consideration and just delete this course",1
5946,Applied Machine Learning in Python by University of Michigan,Yuchen P,"Oct 10, 2017","The materials of this course is poorly arranged: how is that even possible to cover gradient boosting, random forest, neural network, and unsupervise learning in a single week?",1
5947,Applied Machine Learning in Python by University of Michigan,marcos r,"Nov 6, 2018",This is a really bad quality course. A little bit more professionalism would be advisable. I will continue to the next course and leave this behind.,1
5948,Applied Machine Learning in Python by University of Michigan,Rezoanoor/CS/Rezoanoor R,"Mar 22, 2020",Faced problem in every assignment while reading the data sets. If the data is not in that folder what is the point of telling so?,1
5949,Applied Machine Learning in Python by University of Michigan,Omid,"Sep 22, 2018","1- very slow paced lectures
2- very basic and elementary examples
To sum up, it is boring and not useful for practical application.",1
5950,Applied Machine Learning in Python by University of Michigan,Sandeep S,"Nov 25, 2019",I am not happy with the course material and the way teachers are teaching. ,1
5951,Applied Machine Learning in Python by University of Michigan,Abbas S,"Sep 11, 2020",This is not a good course for beginners.  ,1
5952,Applied Machine Learning in Python by University of Michigan,kapish s,"May 28, 2019",no teacher intraction,1
5953,Applied Machine Learning in Python by University of Michigan,Vaibhav S,"Jun 27, 2018","This course provides a brief introduction to many of the vast and dense ML concepts, like Regression, Classification, Clustering, Neural Networks and many more.I took a course by Prof. Andrew ng on Coursera before taking this course. And due to this reason, i was somewhat familiar with the concepts that are being taught in this video.If you are a beginner, i personally recommend you to take Prof. Ng's course on Machine Learning, and then switch to this part of specialisation, by completing the 1st specialisation (2nd is optional but if you are sort of artistic person, and have a habit of visualising things then opt this too). It is best for those who just want a quick recap of some topic.",5
5954,Applied Machine Learning in Python by University of Michigan,Athira C,"Jan 30, 2019",The course is so informative and interseting.,5
5955,Applied Machine Learning in Python by University of Michigan,Pawan M,"May 4, 2020","This is an excellent course. If you will complete all exercises making sure you complete all questions in each exercise and score almost 100% in each quiz then you will get full value out of course. Deadlines can be reset any time so you can resume courses anytime and you can take your own time as per your schedule. The programming exercises can be solved only when you get the basics right. Else, you will need to revisit the course material. ",4
5956,Applied Machine Learning in Python by University of Michigan,Haim S R,"Jun 27, 2019","Gives practical experience with ML in Python.
Hides the math under the hood :(
However, this course is not enough to become a real data scientist. One needs much more exercises.",4
5957,Applied Machine Learning in Python by University of Michigan,Krishna B S,"Mar 6, 2019",A very comprehensive and hands-on course for learning applied Machine Learning. Many thanks for this course. ,4
5958,Applied Machine Learning in Python by University of Michigan,Nick S,"Jan 13, 2024","This is the 8th course I am taking with UoM. The previous experience was great, I really liked it.
Unfortunately, this time is different.

The grading system is not working. I can't pass the assignments ##2-3. I spent roughly 3 weeks doing this Applied Machine Learning course. Probably, 50% of my time was wasted on attempts to fix the Jupiter Notebook grading system (googling, reading discussion forums, trying to reach out to Coursera). Sadly, the result is negative. 

If you look at the discussion forum of weeks 2-3, you will see that a lot of students face same problems and receive very limited support, if any. Some of them decided to drop.

To clarify, I finished all previous UoM courses with 97-100%. My mark for the 1st week assignment of AML - 100%, final assignment - 100%. Average quiz mark - 90+.
2nd assignment - 0%.
3rd assignment - 0%.
System gives no feedback, no comments. Just spits out zeros.
No support from the Educator.
Obviously, I am not able to complete this course at this point of time and simply have to move forward. I guess, with some new knowledge, that's why 2* not 1*.",3
5959,Applied Machine Learning in Python by University of Michigan,Ankur P,"Mar 30, 2019",Unsupervised learning was missing. The codes written in the lectures were not explained clearly. Some topics looked unimportant.,3
5960,Applied Machine Learning in Python by University of Michigan,Katherine F,"Oct 28, 2020","This is an incredibly dry course from the University of Michigan. In typical academic fashion, it churns out a bunch of lectures, expects you to remember the content, then throws you straight into some quite complicated problems. Half the time, these problems don't even work and you have to dive into the forums to find out how to correct mistakes that the content providers have failed to correct themselves, even several years down the line. There are iPython notebooks you can use to follow along with the lectures, but really they could do with useful information and explanation embedded within them, which is one of the main strengths of iPython notebooks and has been sorely underutilised here. If the course material were presented in a more interactive and engaging manner, the learner might be more motivated and engaged when solving assignment problems. As it is, unless you have prior knowledge or experience within the field, or a mountain load of free time, it's more an education in frustration than machine learning.",2
5961,Applied Machine Learning in Python by University of Michigan,Justin F,"Sep 27, 2017","The quality of this course in the series is a far cry from that of module 1 and 2, which is a shame because this is the one that I was really looking forward to. The professor does not seem comfortable and uses a lot of extra words in his lectures which can make them confusing and rambling. Many questions on the quizzes and assignments are not covered or well explained by the material. Many assignment questions have to be explained by teaching staff on the forums because the task is not clear.",2
5962,Applied Machine Learning in Python by University of Michigan,Martin M,"Aug 10, 2020","Week 1 was great...and then it all went downhill. 
Too much material cramped into 4 weeks. The lectures are monotonous and rarely go in detail and provide real world cases. yeah, the data is from the real world but just punching code without explaining it is not very instructive.
Oh yeah, and lets not forget the last time the course has been updated was in 2017 and none of the bugs that keep popping up with the code and the autograder have been fixed.",2
5963,Applied Machine Learning in Python by University of Michigan,ALONSO A R P D A,"Jul 12, 2020","Sorry by bad writting, english is my second language, but:
 Again, the videos and suggested reads are not sufficient to learn all that is needed in assingments or in real life application. Doing others courses in coursera like courses offered offered by University of Macquaire turn  more clear that this course is so hard to learn because there's less things that what is actually the subject ",2
5964,Applied Machine Learning in Python by University of Michigan,Gregory O,"Sep 26, 2017","I was excited going into this course because the others in the series were taught well and I had learned a lot.  Unfortunately, this course greatly disappointed.  The lectures were dull, included a lot of mistakes, and did not cover most of what was expected during the assignments.  All in all, this course was a waste of time versus just learning scikit-learn on your own.",2
5965,Applied Machine Learning in Python by University of Michigan,Shubham N,"Aug 23, 2020","Not happy & satisfied with the assignments. Whenever I tried to submit, always error occurs, mostly files does not exist. Went to forums though, but files are kept elsewhere, especially for Assignment 4. Had to specially download the file and uploaded in the project directory just to work. Need to have proper file arrangements before starting the assignment.",2
5966,Applied Machine Learning in Python by University of Michigan,Nahuel V,"Aug 4, 2020","I am not a big fan of this course. The assignments were too easy up to the last one that was too hard. There is no moderation in the forums, you can ask a question and nobody will answer.",2
5967,Applied Machine Learning in Python by University of Michigan,Subhadeep B,"Aug 20, 2020",The instructor makes me sleepy. The autograder runs  outdated versions of many packages and was last updated in 2018. Although the mentors are always active in the discussions forums.,2
5968,Applied Machine Learning in Python by University of Michigan,Thomas M S,"Feb 10, 2018",I do not have the impression after this course that I have reached a level of familiarity that I will continue using the content of this course.  Disappointing.,2
5969,Applied Machine Learning in Python by University of Michigan,Dror L,"Nov 25, 2017","great topic, poorly presented. material not well divided among weeks. lots of repetitions. lack of hands on practice until the very last task.",2
5970,Applied Machine Learning in Python by University of Michigan,Kale H,"Jun 1, 2020","Autograder is poor and professor is hard to listen to. You're better to just do a YouTube tutorial, like Codebasics.",2
5971,Applied Machine Learning in Python by University of Michigan,Rakesh D,"Nov 11, 2019","lectures are boring, not updated but yes i learned something, but its not up to the margin",2
5972,Applied Machine Learning in Python by University of Michigan,Stephen O,"Aug 25, 2020",Desperately in need of an update as much of the code is no longer up to date/broken.,2
5973,Applied Machine Learning in Python by University of Michigan,Keshav B,"Jan 2, 2020",Instructor tell the thing which are far beyond from asignments and quizes,2
5974,Applied Machine Learning in Python by University of Michigan,Mohamed R,"Mar 28, 2020",one of the worst courses i ever had,2
5975,Applied Machine Learning in Python by University of Michigan,Will W,"Apr 25, 2021","Maybe this was once a decent machine learning course, but clearly in the last several years its administrators have abandoned it, and it is now in a state of neglect. All the assignments have bugs and errors which are never fixed. There are hundreds of forum posts with students who are confused by these errors but most of them go unanswered. When a moderator does answer a post (this happens very sporadically because the course has ""limited moderation"" aka no one is helping students), its only to point out previous posts with work arounds to the bugs. All questions as to why these bugs aren't fixed, saving everyone untold amounts of trouble, are ignored. I don't know if anyone will see this as I suspect most reviews on this site are fake, but please do not take this course if you value your time or money, its creators no longer care about it and are using it as a money machine they can run without any effort or interaction with students. U of M should be ashamed to have their good name on this.",1
5976,Applied Machine Learning in Python by University of Michigan,Jeff S,"Jan 2, 2021","Impossible to complete the quiz and assignments without EXTENSIVE self-learning from other material. So, while the quiz and assignment forced me to find the information I needed by googling and reading and buying books, the course material itself is so high altitude as to be completely useless. I only finished because I used trial-and-error and google to pass. I learned nothing from the course, but I learned plenty from the Internet. I'm glad my company is paying for this and not me. ",1
5977,Applied Machine Learning in Python by University of Michigan,Vipul S,"Apr 28, 2022","This course has only given me endless amounts of self-doubts, frustration and misery.  The instructor reads some script from start to end, shows some screenshots of the code and done. Then they give us unnecessarily complex assignments. Save your money and time, stay away from this course.",1
5978,Applied Machine Learning in Python by University of Michigan,Rachit G,"Jul 30, 2020",The instructor is very very boring,1
5979,Applied Machine Learning in Python by University of Michigan,Deepalakshmi K,"Jun 19, 2019",Dude,1
5980,Applied Machine Learning in Python by University of Michigan,Arek B,"Jan 16, 2023","A bit more difficult that the first 2 courses, but it is understandable, as both the underlying math and the Python libraries are not simple this time. The Professor tries his best to introduce us to the various mathematical models and, at the same time, to show us valuable results in the Jupyter lab, all of this in the limited 6-20 minutes span of the lectures on Coursera. Given this, he does a really good job. You see that he would like to show us much, much more, but he simply cannot, due to the limitations of the platform. There are many valuable, custom methods (functions) available in Python in the lab, in form of custom libraries. For example for plotting, comparing, etc. It means that  someone really spent time preparing all of this, thus it is much appreciated. Assignments ask tricky questions from the lectures, so be sure that you watched a full lecture at least once and that You were focused ;-)",5
5981,Applied Machine Learning in Python by University of Michigan,Jakob P,"Sep 3, 2017","Fundamental, but still thorough, course in applied machine learning using Python. The lecturer is really good, and the quiz/problem sessions are challenging, but sufficient information is provided in the videos  -- a HUGE improvement compared with the first two courses in this specialization.",5
5982,Applied Machine Learning in Python by University of Michigan,Aashish P,"Dec 20, 2022","Fantastic course. Even though it is an overview style course for many of the later topics, the instructor never failed to compensate shorter theoretical sections with practically applicable advice. Plus, the optional readings are the best in the entire specialization.",5
5983,Applied Machine Learning in Python by University of Michigan,Christian M,"Dec 31, 2022","I really like the course. It serves as an introduction to all basics on machine learning, and the practice it's really useful. Totally recommended, even better than subjects related at universities ( I am a university student and I can prove it)",5
