,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
2519,Simulation Models for Decision Making by University of Minnesota,Nikos B,"Mar 8, 2023","Strongly recommended and excellent course in the simulation modeling for business management, information theory and decision making. It requires some relevant mathematical thinking and of course the previous 3 courses of this specialization. 
This course of Simulation Models is built on the main concepts of applied Probability Theory: Simulation, Permutation and Combinatorics using Excel or Google Sheet. The main topics cover distributions and cumulative probability, probability distribution, chi-squared test and advanced modeling of random generating numbers. 
The case studies is about sensitivity analysis in decision making science such as: Monte-Carlo simulation using a simple risk modeling example, discrete-event simulation and counterfactual analysis. All examples are implemented in Excel and some general information about advanced programming if needed. The general approach of this course and whole specialization is about information management and business modeling skills. I am very satisfied of the final gain by learning these 4 courses. 
P.S. It is not an introductory level specialization. Prior exposure to university classes in mathematics like general calculus, probability and statistics may help. ",5
2520,Simulation Models for Decision Making by University of Minnesota,Chananthorn S,"Oct 11, 2021",Simulation Model is very complexity for data analysis but in this course have many Discrete Event case for practice and finally you can decision how to use suitable model and how to fixed value for create your business strategy through the data that you have.,5
2521,Simulation Models for Decision Making by University of Minnesota,Dafis,"Feb 1, 2024",The topic of simulation and examples of it are rare to find making this course one of the best in the particular topic,5
2522,Simulation Models for Decision Making by University of Minnesota,CHIN W L,"Jun 5, 2021",I learned a lot of interesting knowledge from this course and the specialization in general.,5
2523,Simulation Models for Decision Making by University of Minnesota,Anibal C,"Jan 9, 2022","Fantastic course, a great way to learn about simulations",5
2524,Simulation Models for Decision Making by University of Minnesota,Chow K M,"Oct 8, 2021",Great exposure to the techniques of simulation.,5
2525,Simulation Models for Decision Making by University of Minnesota,Domniki T,"May 11, 2023","Interesting  content, I enjoyed the excel labs. ",5
2526,Simulation Models for Decision Making by University of Minnesota,Adnan A K N,"Nov 20, 2023",Excellent Course - Highly Recommended!,5
2527,Simulation Models for Decision Making by University of Minnesota,NASSER Y M A,"Feb 7, 2023",nice but boring ,5
2528,Simulation Models for Decision Making by University of Minnesota,Auref R,"Jul 1, 2021",Perfect,5
2529,Simulation Models for Decision Making by University of Minnesota,Olivier J,"Jan 15, 2022","I liked the clear explanations. I can now understand what ""montecarlo simulations"" are !
I also learned a lot on Excel, I did not know such simulations were possible on Excel. Great.",4
2530,Simulation Models for Decision Making by University of Minnesota,Sophia C,"Aug 19, 2021","i did not like this course. The visual material is 'old style' power point with very text heavy slides which at times had cheezy 'clip art' animations of dice or students switching chairs running at a high speed in the background. (The purpose was to illustrate chance events.) 
The professors are well qualified but the visual material was so poor and distracting to me I decided not to finish this course and seek a better one. I suggest a total re-do of the visual material with a designer and modern graphics. ",2
2531,Design Thinking and Predictive Analytics for Data Products by University of California San Diego,Nguyen T,"Jun 13, 2020","While the instructor does appear to be very knowledgeable, many mathematic concepts are brought up during this course that are not always followed up with implementation in Python. For instance, there is a demo in Python for Linear Regression and Autoregression, but some brought up methods are not demonstrated in Python. It is a shame, though, because this course had a lot of promise.",3
2532,Design Thinking and Predictive Analytics for Data Products by University of California San Diego,surendar r,"Jun 15, 2019","Course contents are very good, able to learn a lot. 
However, very frustrating system is - project assignment submissions of last week has to wait for infinite time to be graded by peers. Wait time to get feedback on your submission is extremely long and very annoying to have such a long wait. 
Either, mentors of this course should step forward and help in this review process at periodic intervals or, this system should go away and it should NOT be mandatory requirement to complete this course. 
For poor grading system that is in place for project submission - am submitting 2 stars, otherwise I would have gone for 4 or 5 hands down",2
2533,Design Thinking and Predictive Analytics for Data Products by University of California San Diego,Pratik P,"Jul 11, 2019","This course takes you from learning to do many data analytics and Machine learning tasks manually  to all the way doing it much more efficiently using the standard libraries. Overall, a great course to give you a rock solid foundation in this field.",5
2534,Design Thinking and Predictive Analytics for Data Products by University of California San Diego,ANUSHREE C,"Mar 27, 2021",Excellent course.,5
2535,Design Thinking and Predictive Analytics for Data Products by University of California San Diego,Yassine E,"Feb 21, 2020",Awesome,5
2536,Design Thinking and Predictive Analytics for Data Products by University of California San Diego,ASHUTOSH S,"Mar 9, 2021",nice,5
2537,Design Thinking and Predictive Analytics for Data Products by University of California San Diego,Clarence E Y,"Jan 4, 2020","This course provides practical techniques used for regression and classification of datasets. These techniques are important to gain understanding and experience in building a data pipeline in the design process.  Logistic Regression, Support Vector Machines, and K-Means approaches are covered along with Jaccard, F-1 error evaluation and Gradient Descent.",4
2538,Design Thinking and Predictive Analytics for Data Products by University of California San Diego,Anshu P M,"May 8, 2021","It was great course  ,helped me in getting better understanding of data and do predictive modeling.",4
2539,Design Thinking and Predictive Analytics for Data Products by University of California San Diego,Reinhold L,"Jun 21, 2019",Very informative course and very good documentation as well as practical examples.,4
2540,Design Thinking and Predictive Analytics for Data Products by University of California San Diego,Sebastian R B,"Feb 21, 2021","Good introduction to the concepts of machine learning: Linear Regression and Classification (Logistic Regression)); however, not good emphasis was made to the application nor code. ",3
2541,Design Thinking and Predictive Analytics for Data Products by University of California San Diego,Olugbenga O A,"Jan 18, 2020",The Technical parts felt too rushed.,2
2542,Measurement – Turning Concepts into Data by Johns Hopkins University,Jason P C,"Dec 30, 2020","This course provides a simple, easy-to-follow instruction that will keep you going without realizing that you've exceeded your limit in understanding math and statistics. On to the next course within this specialization.",5
2543,Measurement – Turning Concepts into Data by Johns Hopkins University,Thomas J,"Oct 8, 2021","I am bachelor’s in business administration and in political science. This course was a great
way to restudy some of the most important topics related to data. What I liked the most, was the examples in the lectures and the complementary readings. ",5
2544,Measurement – Turning Concepts into Data by Johns Hopkins University,Elizabeth W,"Jun 6, 2022",This was a really interesting course - covering survey design and validity. it is not a particularly technical course but it lays out some really importnant concepts related to how to create and evaluate measurement techniques. ,5
2545,Measurement – Turning Concepts into Data by Johns Hopkins University,Renee,"Jun 4, 2021","Very well presented.  Readings came from a variety of sources, exposing the learner to sites where we can continue to learn more about this topic.  ",5
2546,Measurement – Turning Concepts into Data by Johns Hopkins University,Iornumbe U,"May 27, 2021",Participation in this course has deepened my understanding of measuring concepts in ways I never thought possible,5
2547,Measurement – Turning Concepts into Data by Johns Hopkins University,Michelle L,"Jun 22, 2021",This course taught me how to do research methods in my research projects.,5
2548,Measurement – Turning Concepts into Data by Johns Hopkins University,LLOYD J B E,"Jun 28, 2021",The course is very comprehensive. Thanks a lot and more power!,5
2549,Measurement – Turning Concepts into Data by Johns Hopkins University,JEFFORD V E V,"Jun 21, 2021","So exceptional and reliable , thank you so much!",5
2550,Measurement – Turning Concepts into Data by Johns Hopkins University,Alexies A,"Dec 29, 2020",Thank you for the learnings! God bless.,5
2551,Measurement – Turning Concepts into Data by Johns Hopkins University,NINIA M A E,"Jun 22, 2021",thanks for the lesson learned!,5
2552,Measurement – Turning Concepts into Data by Johns Hopkins University,JONATHAN S,"Jun 27, 2021",Very Informative Course,5
2553,Measurement – Turning Concepts into Data by Johns Hopkins University,Romano P,"Jun 23, 2021",learned a lot thanks,5
2554,Measurement – Turning Concepts into Data by Johns Hopkins University,Kamryn N W,"Mar 16, 2021",Great Course!,5
2555,Measurement – Turning Concepts into Data by Johns Hopkins University,Deleted A,"Mar 16, 2021",it was great ,5
2556,Measurement – Turning Concepts into Data by Johns Hopkins University,She-an P,"Jan 22, 2021",Thank you!,5
2557,Measurement – Turning Concepts into Data by Johns Hopkins University,Gail C,"Nov 29, 2022",I typically only audit courses now since I like to learn in my way and do homework when I want.  This was a valuable primer for me on the fundamentals of measuring data.,4
2558,Measurement – Turning Concepts into Data by Johns Hopkins University,Joy G G,"Mar 15, 2021","Note that the reading for week 4, Validity, requires a puchase to access ",4
2559,Measurement – Turning Concepts into Data by Johns Hopkins University,mohammad,"Mar 5, 2021",very boring and mono-tone.,2
2560,Deploying a Python Data Analytics web app on Heroku by Coursera Project Network,Nathan J,"Nov 27, 2021","Loved the course! It's a good course to learn data analytics that can be completed relatively quickly so that you have a cool project to show off on your portfolio. Great job, Emmanuel! Excited for more to come.",5
2561,Deploying a Python Data Analytics web app on Heroku by Coursera Project Network,Mike F,"Oct 13, 2021",The instructor is great and the project is perfect for learning how to create & deploy an interactive data-oriented website.  I like that the implementation is done entirely from the (Windows!!) command line.,5
2562,Deploying a Python Data Analytics web app on Heroku by Coursera Project Network,Abdulateef O,"Dec 31, 2021",Easy to follow and very Comprehensive. Definitely taking the next course!,5
2563,Deploying a Python Data Analytics web app on Heroku by Coursera Project Network,Jose H C,"Apr 7, 2022",THIS FREAKING PROJECT DIRECTIONS TO COMPLETE IS WOTHLESS.  NOTHING WORKED AS EXPLAINED AND DESCRIBED IN THE INSTRUCTIONS. I JUST WASTED MY MONEY AND TIME.,1
2564,Deploying a Python Data Analytics web app on Heroku by Coursera Project Network,Krishna P,"Oct 25, 2021",Most of the resources mentioned in the video doesn't match with the content available now. ,1
2565,Performing Data Aggregation using SQL Aggregate Functions by Coursera Project Network,Eric J,"Nov 23, 2020","This is an easy, basic course for SQL aggregate functions. This is definitely for beginners and the instructor makes a few mistakes and uses some unusual contract examples. However, it was a quick, nice refresher and for those looking to practice aggregate functions, it covers the core topics well. I especially liked the provided sql scripts so you can quickly create your test databases and test on your own system using your SQL dialect of preference. This was my first time to use PostgreSQL and I enjoyed it. It has a few things I like better than MySQL. I like the latter and had it installed prior to taking this course. Thus, I won't be uninstalling it or replacing it but PostgreSQL is a great alternative.  ",4
2566,Performing Data Aggregation using SQL Aggregate Functions by Coursera Project Network,Christine M,"Oct 11, 2022",It was a good foundation for a learner although I found he was less detailed than the Power BI course and I missed the additional exercises which did enhance my learning experience. But I would highly recommend this course of an SQL beginner.,5
2567,Performing Data Aggregation using SQL Aggregate Functions by Coursera Project Network,Carol C,"Jan 12, 2021",Class was good.  I couldn't find the answer to one of the quiz questions even after going back to the lesson referring to it.,5
2568,Performing Data Aggregation using SQL Aggregate Functions by Coursera Project Network,Ashish C,"Dec 30, 2020",A complete and easy to understand course on SQL aggregate function. ,5
2569,Performing Data Aggregation using SQL Aggregate Functions by Coursera Project Network,Lynne A,"Jun 25, 2022",Instructor was very good and covered topics quickly and thoroughly,5
2570,Performing Data Aggregation using SQL Aggregate Functions by Coursera Project Network,Daniel L M,"Oct 17, 2020",A good course to take!!,5
2571,Performing Data Aggregation using SQL Aggregate Functions by Coursera Project Network,Nkole E,"Sep 24, 2022",Very good project!,5
2572,Performing Data Aggregation using SQL Aggregate Functions by Coursera Project Network,rohithasree d,"Sep 29, 2020",Good,5
2573,Analyzing Big Data with SQL by Cloudera,Navish A,"Aug 14, 2020","This is a great course overall!
Having taken a couple of SQL courses over the years, they are often quite dry. Somehow, this one was much better. I liked the conceptual aspects covered with the syntax & applications. Rounded the education out quite well. 
The only thing I would have liked to see more of is more practical assignments, like the one in Week 6. Even that was measured down in difficulty; perhaps the assignment can be made as part of the Honors section. 
Also, definitely one of the better monitored forums in Coursera. With regular/periodic/helpful replies from Staff.
In contrast, I have generally found most Coursera courses to be quite poorly monitored comparatively. Its one of my bigger griefs with Coursera, compared to Edx - which generally has a vibrant discussion forum, thanks to the class members & staff/TAs",5
2574,Analyzing Big Data with SQL by Cloudera,Muh W S,"May 15, 2023","Such an amazing course, i was able to learn much about big data and sql engine to deal with it. Thank you so much",5
2575,Analyzing Big Data with SQL by Cloudera,Warren P,"Feb 20, 2020",In depth look at SQL for Impala and Hive. Structured very well and excellent hands on learning with the VM and Hue.  The middle section is tedious and you have to pay attention. It does all comes together at the end with real data analysis methods on big data sets. Good course but you have to be committed as a learner to receive the benefits.,4
2576,Analyzing Big Data with SQL by Cloudera,Ingrid c B,"Dec 18, 2022",Waiting forever to get a grade for the assignment. So disrespectful. You have to chase fellow students in the discussion forums to get reviews and that isn't working either... ,1
2577,Analyzing Big Data with SQL by Cloudera,Hossein D,"Jun 13, 2020","It is no common for me to put 5 star score to courses, but this courser was literally comprehensive.
Thanks to all staff and instructor.",5
2578,Analyzing Big Data with SQL by Cloudera,Harshadkumar D P,"Feb 26, 2021",More hand-on exercise could have make this course more interesting.,4
2579,Analyzing Big Data with SQL by Cloudera,Johanna V,"Dec 4, 2020","I did not like the way of the quizzes are made, for example the grade that they are asking is to high , usually for beginners the grade is  between 70-75%.
Also there is no extra material to check the answers of  videos'  questions .
Overall Ian explains everything in an understandable  way.",3
2580,Analyzing Big Data with SQL by Cloudera,Vikash K S,"May 20, 2021","I have completed my course, but  after 2-3 it is still showing Peer Assignment marks is in the process. ",1
2581,Analyzing Big Data with SQL by Cloudera,Jun-Hoe L,"Mar 3, 2021","This module is the one where you really dig into SQL syntax and how to use use. The videos are well-paced, though week 3 seems to pretty heavy. The instructor Ian Cook does an excellent job explaining concepts and showing examples for each syntax is a very clear manner. At times it might be too slow or simple for people who know some programing, but it's ok I just put playback at faster speed.
At ttimes he also explained the underlying logic and additional concepts. e.g. I really enjoyed his explanation of how Inner Join conceptually is a Cross Join with filters
If you already know some programing or Pandas/R, then you can skip the first module and just jump right in here. This course also provided some insights and brushed up my understanding of Pandas a bit better, and it's clear Pandas took a lot of cue from SQL.",5
2582,Analyzing Big Data with SQL by Cloudera,Sai k,"Mar 4, 2020","Thank you for bringing such a Awesome and High quality course - Cloudera .  Course instructors are  exceptional in presenting the course material in a clear, concise manner. I find this course to be outstanding because the Amount of practice that i've gone through with this course gave me clear insight On ""when, where and how to use appropriate SQL clauses"".  but this course should have included more practice questions on joins.",5
2583,Analyzing Big Data with SQL by Cloudera,Ekaterina S,"Apr 5, 2020",It is an excellent course! Many thanks to the instructor of this course. All learning materials were presented explicitly and 100% clear. I feel so grateful because I finally understood how to write SQL queries and manipulate data (as I have never learned programming languages and subjects like these). Looking forward to the fourth course where the advanced sql techniques will be presented. ,5
2584,Analyzing Big Data with SQL by Cloudera,Chandu S,"Jul 31, 2020","Excellent course! This course, together with the first in this series is arguably the best courses to start with big data and SQL. Everything is explained from scratch and in a well-organised way so that it's effortless to follow and gain knowledge in a short period. The quizzes are well-drafted and logical, and the course does prepare you for that, unlike in many other courses!  ",5
2585,Analyzing Big Data with SQL by Cloudera,Arya D 1,"May 28, 2021","Good course if you know the theoretical part of RDBMS and Data Normalization/Denormalization, data transaction, and basics of querying. It covers SELECT, FROM, WHERE, GROUP BY, HAVING, ORDER BY, LIMIT clauses along with UNION and Joins. It also teaches aggregate functions and built-in functions.  Great course if you want to learn to retrieve data and ask questions using SQL.",5
2586,Analyzing Big Data with SQL by Cloudera,Tarun K,"Apr 5, 2020","The course of well designed for any beginner to learn how to operate on SQL dor finding out the insights from the data.
I would like to thank, the entire team of the Coursera and Cloudera for bringing this course in my life. It really helps me understand the concepts of database and SQL very well. 
Special thanks to the instructor, Ian Cook.  ",5
2587,Analyzing Big Data with SQL by Cloudera,Robby S,"Mar 23, 2021","I love how the course is structured to give a solid understanding of SQL queries from the ground up and how each keyword/function is connected to the others. I would have loved to have more practice with the VM or have a wider range of datasets. Nonetheless, I feel much more confident practicing and applying SQL SELECT queries. ",5
2588,Analyzing Big Data with SQL by Cloudera,Gaurav M,"Jul 2, 2020","Excellent !  Little bit exhaustive but worth it !  Total SQL refreshment course !
Clearly understood JOIN & its types !  Will never forget the Venn-Diagrams !
And the final assignment is a very good food-for-mind !
There was a mention of the 4th course in this specialization but not available; so is it not introduced yet ?",5
2589,Analyzing Big Data with SQL by Cloudera,Andrey M,"Sep 21, 2020","I really
enjoyed the course. It’s a great way to get knowledge about the new technology.
Attending this will help me to do my job better. Excellent information and format, the course
focuses on big data SQL engines Apache Hive and Apache Impala. I especially evaluate
experience of the trainer – Ian Cook.",5
2590,Analyzing Big Data with SQL by Cloudera,Nathen M,"Jun 6, 2022","Excelent. It's a really decent course if you want to get more of a background into data engineering mixed with the SQL fundamentals. You'll explore outside of the usual PostgreSQL and MySQL format, learn that SQL can be done in a command line, and the final project was challenging and satisfying. ",5
2591,Analyzing Big Data with SQL by Cloudera,Christian D,"Sep 26, 2020","This was a fantastic course. This was my first time learning about the SQL language and analyzing big data, and the format of the course helped to ease my concerns about learning these concepts. I would highly recommend this course to anyone interested in big data analysis, expert or beginner.",5
2592,Analyzing Big Data with SQL by Cloudera,Alex E,"May 6, 2021","I have to say that it wasn't easy course at all. 
I really recommend this course to those who is intrested in learning SQL for Big Data. I feel very confident after completing all the tasks. It is well balanced between theory and practice.
Thank you Ian for this course. 5+ stars",5
2593,Analyzing Big Data with SQL by Cloudera,Paul Z,"Aug 29, 2020","Great content, which Ian presents in a hands on and engaging manner. I had absolutely no prior SQL experience before enrolling in this specialization, but after completing Course 1 with Glynn, I was able to pass Course 2. Thank you to Glynn, Ian, Cloudera, and COursera!",5
2594,Analyzing Big Data with SQL by Cloudera,Kaushik N,"Oct 8, 2020","'Select' Query is simple yet very powerful, and the way it is demonstrated through this course is wonderful.
The instructor explained it very thoroughly, using simple language.
I can say, I can now use SQL to query big data at given time of the day.",5
2595,Analyzing Big Data with SQL by Cloudera,Wei P,"Oct 1, 2020","Comprehensive, rigorous, and well-paced in learning the fundamentals of querying and analyzing big data with SQL. Covers many SELECT statements and clauses. Probably the most important course in the three-course series in terms of querying data.",5
2596,Analyzing Big Data with SQL by Cloudera,Emre K,"Aug 11, 2019","It is a very nice and detailed course and it is completely appropriate for a new starter. The beauty about the course is that it teaches not only the syntax, but also all necessary hints and consideration points. All in all, time well-spent..",5
2597,Analyzing Big Data with SQL by Cloudera,Yoonseo P (,"Dec 1, 2019","This course was very practical supported by several VM exercises in IMPALA and HIVE environments. The instructor accurately delivered the key points in SQL. I can broaden my understanding of SQL in general, IMPALA and HIVE in specific. ",5
2598,Analyzing Big Data with SQL by Cloudera,Shrinidhi V,"Jun 27, 2020",Brilliant course. I was tested at certain places which made me think about how to answer something for a day or two. A satisfying course to complete and I would like to take more such courses in future that tests my limits.,5
2599,Analyzing Big Data with SQL by Cloudera,Vishal P,"Jun 19, 2020","You might be a SQL guru or you are a beginner. This course gives a fresh perspective. If you ""were"" a SQL pro and need a refresher, go ahead finish this course. If  you need an introduction to SQL, go ahead. Kudos to Ian!",5
2600,Analyzing Big Data with SQL by Cloudera,Anna B,"Nov 16, 2020",Amazing instructor - the knowledge is given in a systematic and logical way. Everything is very clearly explained. One doesn't need to use web-search to clarify some things. I loved this course. Thank you very much!,5
2601,Analyzing Big Data with SQL by Cloudera,Olga D,"Mar 18, 2021","Good course! A systematic explanation of the theory with supplementary examples.  The course gives an overview to basic SQL queries in Impala /Hive. However, would like to have more training as the last final test.",5
2602,Analyzing Big Data with SQL by Cloudera,Ahmed E,"Nov 25, 2019","This is a fantastic course and exciting lessons and perfect lecturer
I learnt a lot in this course and I encourage anyone seeking to learn about impala and hive and sql in big data analysis to take this course",5
2603,Analyzing Big Data with SQL by Cloudera,Essie R,"Oct 21, 2019",Another informative course.  I feel i learned a lot.  I especially like the opportunity to do the honors sections to be more prepared for a Cloudera Certification if I decide to take the test.  thank you!,5
2604,Analyzing Big Data with SQL by Cloudera,Joao R A,"Oct 3, 2022","Great course, we can learn pretty SQL, Big Data, and Hue functionalities. Classes have adequate time and are objective. The instructor is great. It is worth every minute you spend with the material. ",5
2605,Analyzing Big Data with SQL by Cloudera,Minh N (,"Aug 6, 2020","How amazing the course was! From the video lectures, the reading materials, to the practical exercises and the teachers as well, everything was fantastic in this course. Highly recommended!",5
2606,Analyzing Big Data with SQL by Cloudera,Suhaimi C,"Mar 26, 2021",Awesome course. Lots of practical use of analyzing big data with SQL. Thanks Ian for teaching the course. Highly recommend this course if you would like to improve/refresh your SQL skills.,5
2607,Analyzing Big Data with SQL by Cloudera,Anastasia S,"Dec 10, 2020","Great course!
I would just add 1 more full business task for practicing before the final one. Anyway, I find the course very useful with clear and understandable explanation.
Thank you!",5
2608,Analyzing Big Data with SQL by Cloudera,Elena S,"Nov 25, 2020","Great overview of SQL. Some decent hands-on and  well thought-of quiz questions. Recommended even for people who might know SQL somewhat, but never had a structured overview of it. ",5
2609,Analyzing Big Data with SQL by Cloudera,Jonathan L K C,"Apr 17, 2020",Excellent course even if you have an sql knowledge with a bachelor. Especially the part where it explains the handling of NULLs which is not obvious and I didn't know about.,5
2610,Analyzing Big Data with SQL by Cloudera,Srashti A,"Feb 12, 2021",The course is really informative and laconic. It covers everything you need to analyze data using SQL. Would recommend everyone who wants to learn SQL.,5
2611,Analyzing Big Data with SQL by Cloudera,Cheikh B,"Mar 20, 2020","the best SQL course in the World you did a good job thanks for giving us all we need to perform on sql.
Thank you Cloudera and best regards to Ian Cook",5
2612,Analyzing Big Data with SQL by Cloudera,abdelrahman m,"Oct 25, 2022",great course even if you know SQL it's quite a fresh reminder and writing the Query on the VMs makes you gain much deaper understanding of the data,5
2613,Analyzing Big Data with SQL by Cloudera,Muhammad Z,"Nov 6, 2021",Course contents are well laid out and well taught. Extensive coverage of SELECT statement provides good bases to learn advanced SQL topics as well.,5
2614,Analyzing Big Data with SQL by Cloudera,Ana,"Aug 2, 2020",One of the best SQL courses. It starts from basic to more complicated issues. There are plenty of examples. I highly recommend the course. ,5
2615,Analyzing Big Data with SQL by Cloudera,fozan t,"Jul 10, 2020","I have took many SQL courses but this is one of the best ,I highly recommend this course to beginners, It takes you from zero to hero.",5
2616,Analyzing Big Data with SQL by Cloudera,Dona G,"Feb 15, 2021",Had really fun time getting hands on experience on SQL. Highly recommend it to anyone who wants to learn how to run SQL programming. ,5
2617,Analyzing Big Data with SQL by Cloudera,Janick R,"Dec 17, 2020","Very good introduction to Hive, Impala and the SQL environment. Ian Cook is a really good teacher. I enjoyed this experience a lot.  ",5
2618,Analyzing Big Data with SQL by Cloudera,Reuben J,"Oct 26, 2019",Good course to understand the need of SQL in data analysis/big data using good examples and real life data and problem sets.,5
2619,Analyzing Big Data with SQL by Cloudera,Rishav k,"Jul 7, 2021",This Course was amazing. I have never seen such a well explained MOOC like this . Superb Content and Knoweledge is there.,5
2620,Analyzing Big Data with SQL by Cloudera,Mahir A,"Jul 19, 2020",This course was amazing and gave me so much confidence. If you are interested about SQL then this course is a good one.,5
2621,Analyzing Big Data with SQL by Cloudera,Johannes C,"May 5, 2020",This course helped me a great deal for a job interview as well as for all future querying with Impala and Hive,5
2622,Analyzing Big Data with SQL by Cloudera,Shadab B,"Jul 20, 2021",I got my job as a Data Engineer after learning SQL and Big Data Management from this course. Thanks a lot,5
2623,Analyzing Big Data with SQL by Cloudera,Moses P,"Oct 10, 2019",I have used many platforms to get started with SQL but this has been the best by far. Thank you Cloudera.,5
2624,Analyzing Big Data with SQL by Cloudera,Wing K K N,"Dec 23, 2020",well-structured course in systematic order with clear explanation for each clause of SELECT statement ,5
2625,Analyzing Big Data with SQL by Cloudera,Andrew F,"Dec 30, 2020","Brilliant course, one of the best I have done on Coursera! The teaching is phenomenal - thanks guys!",5
2626,Analyzing Big Data with SQL by Cloudera,YounJoo N,"Mar 27, 2020","A great course to go over the basic SQL. However, this course doesn't go cover Subquery concept :(",5
2627,Analyzing Big Data with SQL by Cloudera,BRUNO A D O,"Apr 23, 2021",Agradecimento ao gupo da Coursera pela experiencia e a me ajudar em busca de novos conheciemnto. ,5
2628,Analyzing Big Data with SQL by Cloudera,Danijel B,"Mar 15, 2022","Very good introduction to SELECT statement, good examples and data to work with. Just great.",5
2629,Analyzing Big Data with SQL by Cloudera,Glenn H,"Apr 26, 2020","Great course. Nice assignment at the end. 
Maybe you could add a couple of more assignments. ",5
2630,Analyzing Big Data with SQL by Cloudera,Yokesh D,"Jun 28, 2020",Very good course to learn querying using SQL. Also gives a good knowledge about big data.,5
2631,Analyzing Big Data with SQL by Cloudera,João V P O,"Oct 18, 2021",Great course. The lectures are well made and easy to understand with a lot of examples.,5
2632,Analyzing Big Data with SQL by Cloudera,Lora I,"Feb 25, 2024",Well organized and informative and some of the content was challenging in a good way.,5
2633,Analyzing Big Data with SQL by Cloudera,Keyurkumar P,"Oct 15, 2020",Really nice course... love the content. The instructor explains everything in detail.,5
2634,Analyzing Big Data with SQL by Cloudera,Hamza A,"Nov 10, 2019",One of the best course I learned so far on SQL. Comprehensive and Clear in all Terms ,5
2635,Analyzing Big Data with SQL by Cloudera,Cathy J W,"Mar 12, 2022",The course is structured very well. Clear and informative. Really learned a lot. ,5
2636,Analyzing Big Data with SQL by Cloudera,Hu Y,"Jul 14, 2020",Very good course. Rich content and clear guidance. Very suitable for beginners,5
2637,Analyzing Big Data with SQL by Cloudera,Victor A D S,"Mar 27, 2020","Great Course to learn SQL language, and you also get to learn Impala and Hive. ",5
2638,Analyzing Big Data with SQL by Cloudera,Ritik R S,"Jan 14, 2022",i really enjoyed completing this course . i gained to know many new things,5
2639,Analyzing Big Data with SQL by Cloudera,shrikant s,"Jul 28, 2020",This course give very informative and easy to learn  way to understand SQL ,5
2640,Analyzing Big Data with SQL by Cloudera,Subhajit D,"Oct 9, 2020",Course was really helpfull for me to have a deep understanding on SQL.,5
2641,Analyzing Big Data with SQL by Cloudera,Amelia B,"Oct 30, 2020",Buen profesor y buenos ejemplos que te hacen pensar (out of the box),5
2642,Analyzing Big Data with SQL by Cloudera,Sarwar A,"Oct 26, 2020",The course is very good. And the instructor is very much informative,5
2643,Analyzing Big Data with SQL by Cloudera,Mark S,"Jan 29, 2022",Very thorough examination of using the SELECT statement with SQL.  ,5
2644,Analyzing Big Data with SQL by Cloudera,Siddharth K,"Feb 23, 2021","amazing course, but only thing it lacked is programming exercise.",5
2645,Analyzing Big Data with SQL by Cloudera,R S S m,"Aug 25, 2020",I am very grateful that i got these course to develop my career ,5
2646,Analyzing Big Data with SQL by Cloudera,Nieto S A,"Apr 11, 2021","Me ha gustado mucho, muy buen curso y muy bien explicado!!!!!",5
2647,Analyzing Big Data with SQL by Cloudera,Yossakorn K,"Jul 21, 2020",This course helps me learn more details on the SQL community. ,5
2648,Analyzing Big Data with SQL by Cloudera,Jianxu S,"Feb 15, 2020",Excellent course on Hive and Impala SQL engines for big data!,5
2649,Analyzing Big Data with SQL by Cloudera,Santiago J G M,"Sep 10, 2019",Easy to understand and very well organized all the subjects.,5
2650,Analyzing Big Data with SQL by Cloudera,Dennier A,"Apr 22, 2021","I really enjoyed doing this course, highly recommend to you",5
2651,Analyzing Big Data with SQL by Cloudera,Reza T,"Aug 12, 2020",Very good lesson for those who want to be a data analyst.,5
2652,Analyzing Big Data with SQL by Cloudera,Deepak S,"Jul 13, 2021","Good course ,makes sql queries really easy to understand",5
2653,Analyzing Big Data with SQL by Cloudera,Dr. P S,"May 17, 2020",Excellent Content with powerful explanation. Thank you.,5
2654,Analyzing Big Data with SQL by Cloudera,Yerkezhan B,"May 6, 2021",One of the most interesting courses! Just excellent,5
2655,Analyzing Big Data with SQL by Cloudera,Muneeb A K,"Jun 8, 2020",Very well Structured course Kudos to Mr.Ian Cook.,5
2656,Analyzing Big Data with SQL by Cloudera,Trung N H,"Oct 6, 2021",Great course for refreshing your SQL knowledge!,5
2657,Analyzing Big Data with SQL by Cloudera,Sandalu A,"Oct 7, 2020",Provide comprehensive knowledge on SQL quering,5
2658,Analyzing Big Data with SQL by Cloudera,S D,"Nov 17, 2023",Hello. Please Help Me to Complete This Course,5
2659,Analyzing Big Data with SQL by Cloudera,Carlos A G B,"Apr 25, 2021","Muy buen curso, voy a continuar con los demás",5
2660,Analyzing Big Data with SQL by Cloudera,GATRAM S,"Apr 30, 2020",Very Good Course and teaching was outstanding,5
2661,Analyzing Big Data with SQL by Cloudera,ali s,"Sep 7, 2022",Excellent introduction to SQL and Big Data.,5
2662,Analyzing Big Data with SQL by Cloudera,RENATO V M S,"Dec 28, 2020","Great lessons, Quizes and Assignment ¡¡¡¡¡¡¡",5
2663,Analyzing Big Data with SQL by Cloudera,Sheng-Ta T,"Apr 18, 2021",Very well designed course. I learned a lot.,5
2664,Analyzing Big Data with SQL by Cloudera,Nicholas E G,"Dec 31, 2020",Absolutely superb. No other words for it,5
