,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
4871,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Dionysios Z,"Aug 1, 2017",Lot's of useful examples and hands-on exercises. Just the right pace for beginners. Great course - recommend it 100%!,5
4872,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Maneet J,"Apr 6, 2020",Amazing course! Got to learn how to use various kind of probability using Excel with the help of real life examples.,5
4873,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Paritosh D,"Sep 16, 2018","an excellent course!
presents stats related info - enough to put anyone to sleep - in an engaging manner.
thank you!",5
4874,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Lan H D,"Jun 7, 2020",The content presents the basic foundation of applied statistics. The lecturer has a good teaching demonstration.,5
4875,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Martin O O,"Nov 6, 2021",The last part of the course on Binomial distribution was more challenging.I managed it after several attempts.,5
4876,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Nazim D,"May 24, 2017",Excellent resource to master such crucial skills as the application of statistics method to business problems. ,5
4877,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",alexandre v,"Jan 4, 2021",Well designed and easy to understand with examples that theoretical notions easy to apply to the real world,5
4878,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Thomasina B,"Aug 16, 2020",Explained the concepts about the statistical models without getting bogged down in alot of technical lingo.,5
4879,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Tim W,"Apr 26, 2020",Enjoyable. Some of the end of week questions were quite tricky and really helped to reinforce the learning.,5
4880,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Taylor N,"Jan 13, 2019","While not super-duper comprehensive, I appreciated all the business applications and practice.  Good stuff.",5
4881,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Anna M,"Feb 23, 2023",A great course! Very clear and simple explanations of difficult statistical concepts. Highly recommended.,5
4882,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Yeasin A A,"Jun 14, 2020",Well structured Course overall. but it should have more practice lessons or resources before taking quiz.,5
4883,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",José R H,"Apr 1, 2019",The course is excellent! It gives you knowledge that you can immediately apply in the real world. Thanks!,5
4884,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Apurwa S,"Aug 3, 2022",This course cleared my concepts. The quiz was really challenging yet fun. I learnt a lot in this course.,5
4885,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Husain S,"Jan 3, 2018",Good course. I completed it in while on trial period along with the first course in the specialization.,5
4886,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Nandhini A,"May 13, 2021",Very interesting course and author has explained each concepts in-depth and well understanding manner. ,5
4887,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Abhijit S,"Jan 26, 2020","Thanks I got good conceptual clarity regarding normal distribution, binomial and poisson distribution.",5
4888,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Ajay V,"Aug 14, 2023","Course content is very useful and explained very well. 
Technical glitch in the quiz needs improvement ",5
4889,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Kirana N,"Aug 29, 2020",The lessons are well structured and they meet my expectations. Thank you for the knowledge professor.,5
4890,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Vannessa L,"Nov 5, 2020",I thoroughly enjoyed this course. Thank you instructors who made the concepts simple to understand. ,5
4891,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions by Rice University",Vishal G,"May 8, 2020",This course provides a basic and strong foundation for statistical parameters and methods in excel,5
4892,Bank Loan Approval Prediction With Artificial Neural Nets by Coursera Project Network,Ermias K,"Apr 5, 2022","I strongly recommended tech based bank professional to take this project guide, I can boldly said that you will make huge profit.",5
4893,Bank Loan Approval Prediction With Artificial Neural Nets by Coursera Project Network,Abdessamad Y,"Mar 24, 2022",super helpful ,5
4894,Bank Loan Approval Prediction With Artificial Neural Nets by Coursera Project Network,Muhammad M,"Dec 27, 2020",informative,5
4895,Bank Loan Approval Prediction With Artificial Neural Nets by Coursera Project Network,Gregory G J,"Jan 13, 2021",Thumbs Up!,5
4896,Python for Beginners: Variables and Strings by Coursera Project Network,BUNNY S L,"May 15, 2023",I learnt many things to apply in python programming.,5
4897,Python for Beginners: Variables and Strings by Coursera Project Network,Shraddha S A,"Feb 27, 2024",This course is very easy to understand and solve.,5
4898,Python for Beginners: Variables and Strings by Coursera Project Network,Moshe M,"Mar 21, 2023",The tutor was understandable.,4
4899,Python for Beginners: Variables and Strings by Coursera Project Network,lade g,"Sep 21, 2023",GOOD,4
4900,AI-Powered Chest Disease Detection and Classification by Coursera Project Network,Joseph M,"Nov 21, 2022","Good instructions, great quizzes motivated my to complete the project and pass the test, this is just the start of my multi career goals, will surely subscribe for more specializations on ml and deep learning.",5
4901,AI-Powered Chest Disease Detection and Classification by Coursera Project Network,SAYANDIP D,"Jul 2, 2023",this is an awesome project for beginners.,5
4902,AI-Powered Chest Disease Detection and Classification by Coursera Project Network,Karen E P C,"Jun 15, 2022",EXCELENTE ,5
4903,AI-Powered Chest Disease Detection and Classification by Coursera Project Network,Maali A,"Jul 30, 2023",good job,5
4904,AI-Powered Chest Disease Detection and Classification by Coursera Project Network,Abdul A,"Mar 18, 2024",helpful ,5
4905,AI-Powered Chest Disease Detection and Classification by Coursera Project Network,Avinandan D,"Aug 7, 2022","Not very beginner friendly, need familiarity with python and its syntax, CNNs etc. Pre-requisites should mention that. Especially if you want to use your knowledge learnt in this project for furthering your knowledge, read up on the basics before you begin this project. Also, I would like a feature in Rhyme where I can split the course video and the virtual desktop in 2 separate windows so that I can arrange them as I wish, even across multiple displays.",2
4906,Logistic Regression with Python and Numpy by Coursera Project Network,Shiva S T,"Mar 9, 2020",it is a great course and successfully trained my ml model,5
4907,Logistic Regression with Python and Numpy by Coursera Project Network,Haofei M,"Mar 5, 2020",totally waste of time. please go to enrol Anderw Ng courses about deep learning. ,1
4908,Logistic Regression with Python and Numpy by Coursera Project Network,Duddela S P,"Apr 9, 2020",Want to do a project in Logistic Regression. You are at the right spot Don't delay and take the course. ,5
4909,Logistic Regression with Python and Numpy by Coursera Project Network,Megan T,"Mar 10, 2020","Easy to follow along, each step was made very clear, and I understood the justification behind steps.",5
4910,Logistic Regression with Python and Numpy by Coursera Project Network,Raj K,"Apr 29, 2020",Great learning material and hands-on platform!,5
4911,Logistic Regression with Python and Numpy by Coursera Project Network,Pranjal M,"Jun 14, 2020",A very good project for learners,5
4912,Logistic Regression with Python and Numpy by Coursera Project Network,Thomas H,"Nov 12, 2021",great hand-on training,5
4913,Logistic Regression with Python and Numpy by Coursera Project Network,Ashwin K,"Sep 2, 2020",An amazing Project,5
4914,Logistic Regression with Python and Numpy by Coursera Project Network,Gangone R,"Jul 2, 2020",very useful course,5
4915,Logistic Regression with Python and Numpy by Coursera Project Network,JONNALA S R,"May 8, 2020",Good Initiation,5
4916,Logistic Regression with Python and Numpy by Coursera Project Network,Nandivada P E,"Jun 15, 2020",super course,5
4917,Logistic Regression with Python and Numpy by Coursera Project Network,Doss D,"Jun 24, 2020",Thank you ,5
4918,Logistic Regression with Python and Numpy by Coursera Project Network,Saikat K,"Sep 8, 2020",Amazing,5
4919,Logistic Regression with Python and Numpy by Coursera Project Network,Lahcene O M,"Mar 3, 2020",Great ,5
4920,Logistic Regression with Python and Numpy by Coursera Project Network,tale p,"Jun 27, 2020",good ,5
4921,Logistic Regression with Python and Numpy by Coursera Project Network,p s,"Jun 25, 2020",Nice,5
4922,Logistic Regression with Python and Numpy by Coursera Project Network,ANURAG P,"Jun 6, 2020","generally while using scikit-learn library for logistic regression, we don't really understand the classes and alogoriths behind what we import. This gives a clear view of what goes behind the imported scikit modules. Its pretty hard though as compared to sckit learn code but gives some deep knowledge about the numpy library",4
4923,Logistic Regression with Python and Numpy by Coursera Project Network,Munna K,"Sep 28, 2020",Well..I would like to recommend this project for machine learning students who can have a better understanding of concepts related to deep learning and Ml.,4
4924,Logistic Regression with Python and Numpy by Coursera Project Network,Chow K M,"Oct 4, 2021","It's implementation of gradient descent without the theory. Without the theory, it would not be understandable.",4
4925,Logistic Regression with Python and Numpy by Coursera Project Network,Manzil-e A K,"Jul 21, 2020",I enjoyed it. Thank you. But helper functions could be explained more or given as a blog.,4
4926,Logistic Regression with Python and Numpy by Coursera Project Network,Rosario P,"Sep 23, 2020","Good course, very simple to understand",4
4927,Logistic Regression with Python and Numpy by Coursera Project Network,Abdul Q,"Apr 30, 2020",For beginners this course is great. ,4
4928,Logistic Regression with Python and Numpy by Coursera Project Network,Weerachai Y,"Jul 9, 2020",thanks,3
4929,Logistic Regression with Python and Numpy by Coursera Project Network,Александр П,"Mar 9, 2020","бестолковый курс, виртуальный стол неудобный, ноутбук неполный, нет модуля helpers",1
4930,Business Analytics for Decision Making by University of Colorado Boulder,Anna R,"Sep 3, 2017",Although this course covers some useful techniques in data analysis it is largely a sales tool for the ASP (Analytics Solver Platform) which you only get a trial for. This course would be more useful if it taught the techniques using excel or basic mathematical solutions to understand the probability distributions and other items covered. If you are interested in learning general data analysis this is not the course for you.,2
4931,Business Analytics for Decision Making by University of Colorado Boulder,Martin F,"Apr 17, 2020","The course gives a general overview about the use of optimization/simulation techniques in decision-making process. It is good to know such techniques, but the course is rather for beginners. I expected a bit more insights into the model constructions and practising with several models. The course is more about showing what can be done with these models than a real practising.",2
4932,Business Analytics for Decision Making by University of Colorado Boulder,Timofey I,"Dec 11, 2018",It is more the demo of ASP's possibilities than education. ASP does not work in a free licence version for Module 4 models.,1
4933,Business Analytics for Decision Making by University of Colorado Boulder,Alexandros N,"Nov 26, 2020"," I took the Advanced Business Analytics Specialization  as a full time student. I finished the first four courses in more or less 3 weeks. In the last course needed to take the Specialization Certificate, the Advanced Business Analytics Capstone, the assignments of the course during the 2nd-3rd-4rth week were locked until 20 December - 5 January. That means that I had to wait more than one month, and pay 2 more subscriptions to Coursera!!! In the forum of the class there are more than 20 moderators, none of them has even one reply in anything. I made a thread, nonone replied to me. I contacted the customer service, they told me that they are sorry and they cannot change it. 
This is not a policy of an educational institute, this is an attitude that wants to take only your money. If you want your certificate, come back after two months AND KEEP PAYING!! I canceled my subscription, I do not want the certificate, I want to cooperate with organization that respect my effort, my time, my money, to respect me. 
The course was fine.Very nice teaching method",1
4934,Business Analytics for Decision Making by University of Colorado Boulder,Gautam,"Apr 19, 2020", A very effective course with lectures that helped in understanding the concepts a lot better with really good examples and pratical problem intrepretations.,5
4935,Business Analytics for Decision Making by University of Colorado Boulder,Nedchanok H,"Jul 12, 2017","The instructor is great. However, I would like to know the solutions for the exam. I sometimes pass the exam but struggle with certain questions but had no clue how to resolve it.",5
4936,Business Analytics for Decision Making by University of Colorado Boulder,Fatema A,"Jul 15, 2020",Thanks to professor Manuel Laguana and also thanks to University Colorado Boulder for arranging this course that's are so helpful to business field in Business Analytics for Decision Making.,5
4937,Business Analytics for Decision Making by University of Colorado Boulder,Sumbul K,"Sep 10, 2020",Learnt how to use the analytic business solver in Excel and apply it to business problems. Learnt other models too along with practical implementations to real world problems. Thank you!,5
4938,Business Analytics for Decision Making by University of Colorado Boulder,Chandrashekar P,"Jun 2, 2017","Just few points to make it better 1) This course uses another platform which explicity not aware of when took up course. 2)  getting installation to work with is also some time challenging with book code , time boundness , Plug-in to excel, cyber security issues etc. 3) Some of the questions numbers mentioned in the quiz which are not available. Ex: week 4 , Question 10,11 and 12 will guide you through and I have only 4 questions to answer. I had observed this in some other quiz also. Overall it was good. Thank you",4
4939,Business Analytics for Decision Making by University of Colorado Boulder,Sergio F M,"Feb 2, 2020","Excellent course, had a hard time using the Analytics solver because I have a mac, it doesn't work in OS, so trying to use the cloud model is pretty dull, I downloaded parallels and got the solver on excel, but it didn't work completely. The course is very well driven and explained",5
4940,Business Analytics for Decision Making by University of Colorado Boulder,Harsh M,"May 17, 2020","Awesome pedagogy and syllabus of the course. Learnt a lot of new concepts, practiced them and understood through a series of case study analysis and quizzes. Great.. !!",5
4941,Business Analytics for Decision Making by University of Colorado Boulder,Nikhil S,"May 31, 2020",This course is really helpful if you want to apply statistics learnt in college to real word examples. Making data models using excel was really a learning experience. ,5
4942,Business Analytics for Decision Making by University of Colorado Boulder,Alvaro I A P,"Jan 14, 2019","I do not give a good review to this course because I could not download the ASP, I wrote a message in the forum and no one replied, I see other students suffer this similar problem. I also saw a message in the forum from Marisa Edwinson (staff) acknowledging the code is expiring the 30th September. I have to guess some of the answers because I do not have the ASP downloaded, definitively not the full experience expected.",2
4943,Business Analytics for Decision Making by University of Colorado Boulder,Sanket,"May 28, 2020",I would like to recommend this course to the business analyst aspirants. It is really intriguing and helps to develop analytical skills. The examples and assignments are perfect to train a beginner. ,5
4944,Business Analytics for Decision Making by University of Colorado Boulder,PHAM N P A,"Aug 13, 2020",I think this is a practical and insightful course for understanding what business analysis is and how models apply in realily by providing useful and familiar examples. Highly recommend this course,5
4945,Business Analytics for Decision Making by University of Colorado Boulder,Subhajit G,"May 21, 2018",This course provides a brilliant overview of Business Analytics problems. Bit more details about the underlying mathematical techniques used would be helpful.,4
4946,Business Analytics for Decision Making by University of Colorado Boulder,Christy S,"Jun 3, 2021","The content is outdated, using a different version of Analytic Solver than the one that is given to you through Coursera, and the upgraded version (which you actually need) is over $1000.  The specific problem is that the assignments require you to set the number of trials to 10,000, but the maximum allowed with the free download is only 1,000.",2
4947,Business Analytics for Decision Making by University of Colorado Boulder,Alicia W,"Jan 3, 2020","Thank you very much. During this course, the professor was teaching hand by hand, and I learnt the basic concepts and practice for data analysis, and can applied them into real business world. To masker the skills, I will review the content and practice more with the guidance.",5
4948,Business Analytics for Decision Making by University of Colorado Boulder,Prabal G,"Apr 17, 2020",A very intuitive and practical approach for business analytics. The course instructor explained all concepts lucidly and the cases provided were very intriguing. All in all a very interesting approach to applying analytics to solve daily business challenges.,5
4949,Business Analytics for Decision Making by University of Colorado Boulder,KRISHNA R M,"May 30, 2020",It was really an awesome course. It was fun learning about business analytics for decision making through this course. It helped me to get a thorough understanding about the different aspects while we make decisions.,5
4950,Business Analytics for Decision Making by University of Colorado Boulder,Hasanpasha,"Nov 30, 2018","I find this course absolutely challenging as it in essence teaches you how to create models for
decision making. Therefore, you will equip yourself with essential business analysis skills. Highly recommended. ",5
4951,Business Analytics for Decision Making by University of Colorado Boulder,joydeep k,"Jul 20, 2020",Learnt a lot of new things and also a very good revision of already known things. The Prof explains everything in detail with adequate examples and illustrates the same in the software. ,5
4952,Business Analytics for Decision Making by University of Colorado Boulder,Dario A,"Mar 9, 2018","Very interesting subject with a good instructor. I'd like to be able to cover the content in more detail, but it was a good introduction to optimization theory.",5
4953,Business Analytics for Decision Making by University of Colorado Boulder,Rhonda M,"Oct 8, 2019","Loved the optimization concepts, and the various industry examples provided because it opened my eyes to how it applies to my industry (higher education). ",5
4954,Business Analytics for Decision Making by University of Colorado Boulder,Manish B,"May 24, 2019",Great learning opportunity Through Mr. Laguna its an outstanding way of bringing the classes for our business processes right at the desktop for our e,5
4955,Business Analytics for Decision Making by University of Colorado Boulder,KONE k n h,"Apr 23, 2020",This course is very rich and to permit à the different people to learn a decision making from business analytics,5
4956,Business Analytics for Decision Making by University of Colorado Boulder,Qi X,"Aug 4, 2017",I liked the way professor organized the course. Concept and example were clearly illustrated. ,5
4957,Business Analytics for Decision Making by University of Colorado Boulder,Ansar A K,"Dec 12, 2022",good,5
4958,Business Analytics for Decision Making by University of Colorado Boulder,Kleuber R A,"Jul 16, 2021","The course is very good, it could be better if the tools used in the analysis were updated to Python or R. The use of excel and the limitations of the linked analysis tool affect the continuity of studies after completing the course. ",4
4959,Business Analytics for Decision Making by University of Colorado Boulder,Anastasios B,"May 2, 2021","Overall enjoyable, but there were two main issues with the course. The first is that it is heavily dependent on the ASP software/plug-in. While you can access a free trial, it limits the simulation runs you can perform, and it also doesn't help once that trial is over. I think the course could be improved by examining how to work with some techniques in standard Excel. Much of what the ASP does is behind the scenes and the course videos focus more on setting it up than on what it is doing/how it works. That last point leads into my second disappointment with the course -- it just felt a bit short/rushed. The lessons after cluster analysis seem to delve less deeply into the material. I'm not sure if that is just due to complexity of the work underlying methodologies covered, but it does make me wonder what we're meant to walk away with as students. The first course in the specialization from Boulder seemed to have much more material and yet, was not dealing with as complex or hands-on items as this one. It felt as if the meat of this course should've been more than that of the first course.",3
4960,Business Analytics for Decision Making by University of Colorado Boulder,Steve R,"Oct 26, 2020","I thought the material covered in the course was interesting and useful. However I must dock points because of issues with the Analytic Solver Platform as follows:
1) The trial version we used for the course had a limit on Trials in simulations. This limit made it impossible to achieve the same results as the professor in his examples and on assignments/quizzes. Many times in the quizzes, I had to simply guess an answer because it was impossible to recreate the simulation.
2) The trial was only for a limited time, and it expired before I finished the Week 4 course work.",3
4961,Business Analytics for Decision Making by University of Colorado Boulder,Lyubov A,"Jun 3, 2020","The course is quite informative but very much rely on the proposed ASP product (both theoretical and practical stuff. The trial version of ASP doesn't work properly all the times. For instance, the number of trials for a simulation recommended by the professor (and emphasised continuously) is 10,000, at the same time ASP trial version limit is 1,000. Now I need to try all the practical tasks with any other alternative analytics tools which mean additional time (and might be more money) which I invested already.",3
4962,Business Analytics for Decision Making by University of Colorado Boulder,Lawrence G D,"Oct 31, 2020","Requires use of proprietary software that comes with a limited free trial that is difficult to install and couldn't even solve one of the problems in the quiz due to restrictions in the free trial capabilities. Did not declare this upfront. Course material is ok and insightful, but relies too much on the software rather than basic principles/concepts for optimization and heuristics.",3
4963,Business Analytics for Decision Making by University of Colorado Boulder,Casey H,"Apr 23, 2021","I was bummed that most of the course required ASP. It's tough to get new software on my work computer. I would've loved the course if there was a way to use some of the key ASP features in the course in the same way that the ""Introduction to Data Analytics for Business"" allowed learners to write SQL queries within the course and test results using actual data. ",3
4964,Business Analytics for Decision Making by University of Colorado Boulder,"Fujimoto, K","Dec 15, 2020","The course was too reliant on the paid ""analytic solver platform"" to be relevant to me at work, since we are not allowed to install this software.  it would have been more relevant if the built in and analysis toolpack in excel were used, but I realize this would've required more in-depth knowledge of excel.  ",3
4965,Business Analytics for Decision Making by University of Colorado Boulder,Otieno C,"Nov 9, 2020",The course requires paid applications that makes it inaccessible at times.,3
4966,Business Analytics for Decision Making by University of Colorado Boulder,Andres C M,"Oct 3, 2020","Read before taking the course. Explanations, cases and data for the course are great. The main problem is the analytical solver platform (ASP). The course counts on you using ASP and gives you instructions on how to access it, the problem is the conditions mentioned (free access for a semester) are either a lie on the part of the providers of the ASP from the start or conditions have changed since the courses inception. What ends up happening is this specialization covering 5 courses, and thus, approximately 5 months cannot be completed in the 15 days the free trial for the app gives you, after which it asks you to pay up a not small sum, even if youre purchasing the student license. New account creation has been down for weeks on the ASP site, so you cant even access it by creating multiple accounts with different emails, and on top of that the program itself just wont work like intended for some of its functions. I tried using excel 2013, excel 2019, excel 365 online and it just wont work, so I just couldent complete many activities that required something more than the default solver add in excel has already installed. I really wanted to finish this specialization, but after 3 month invested on it I just cant cause Ill not be able to do the capstone course if I cant access the tools I need to work on the assignments.",2
4967,Business Analytics for Decision Making by University of Colorado Boulder,Mr Q,"Jun 20, 2020","I wish the course could have stated clearly that from the start that learners have to pay for an analytical solver platform. It affected learners learning speed and motivation to continue the course. Also, could have had a little more explanation on a certain formula in a particular cell instead of just showing the formulas in the spreadsheet and just press ""run"" to run the simulation model. ",2
4968,Business Analytics for Decision Making by University of Colorado Boulder,David M M S,"Jul 11, 2020","The use of a trial of a private software as XLMiner does not allow to run the number o simulation needed to get the right answer. The software allow 15 days trial and the courses run for at least a month, then you cant use the software by the end of the course.",2
4969,Business Analytics for Decision Making by University of Colorado Boulder,Jay A,"Jul 15, 2020",They should have used Excel Solver instead of ASP as not everybody will have access to that after completing the trial provided along with the course.,2
4970,Business Analytics for Decision Making by University of Colorado Boulder,Michael R,"Aug 4, 2021",Solver gave me a temporary license which quickly expired before I finished all the classes. I have contacted them multiple times. This course is honestly not worth the hassle of trying to get access to their software. The desktop version doesn't work on my computer and the 365 temporary trial quickly expired. This was one of the worst experiences I've had on coursera.,1
4971,Business Analytics for Decision Making by University of Colorado Boulder,Jorge E R P,"Jul 5, 2020",The course inside have not any deep content. All generic topics and few couple of good videos. The teacher is reading the script all the time and make you feel wasted your time. ,1
4972,Business Analytics for Decision Making by University of Colorado Boulder,Gaddam G T S,"Jun 12, 2020","  his course will introduce you to the basic elements of academic information seeking - we will explore the search process from defining a strategy to evaluating and documenting your search results. Attending the course will make you a proficient information seeker. You will learn how to carry out comprehensive literature searches based on your own research assignment. You will be guided through the various information seeking steps from selecting relevant search strategies and techniques to evaluating your search results, documenting your search process and citing your sources. Attending the course will enable you to: • Identify your information need • Evaluate databases and other information resources • Set up search strategies and use various search techniques • Formulate search strings based on your own research assignment • Identify relevant material types • Undertake critical evaluation of your sources • Search more efficiently on the internet • Avoid plagiarism • Cite correctly • Work with reference management • Document your search process The course is intended for undergraduate students but the lessons will be useful to anyone who is interested in becoming better at finding scientific information. There are no formal requirements for the course. The series consists of 21 lectures that are organized into three modules. The lectures include small assignments and quizzes (to check comprehension). The lectures will each touch upon a topic that is essential to the information seeking process. To get the most out of the lecture series, we recommend that you access the lectures while you are working on an academic paper. We also recommend that you watch the lectures in the order in which we have structured them. We recommend that you create and fill out a log book while attending the lectures. We have created a log book template that you can use during the course. ",5
4973,Business Analytics for Decision Making by University of Colorado Boulder,Graciano P,"Oct 12, 2020","This is the third course in the Advanced Business Analytics specialization. This is good course on the subject of prescriptive analytics subject. It starts with cluster analysis and takes you all the way to optimization for decision analytics. The material is covered using a
 practical tool named Analytic Solver which provides a different 
approach to the subject by focusing on the high-level aspects of the 
models. This allows the learner to cover a lot of techniques in a 
relatively short period of time while at the same time providing the 
learner with a broad vision and understanding of the field of study. ",5
4974,Business Analytics for Decision Making by University of Colorado Boulder,N R M,"Jun 18, 2020","Decision making is a difficult process, both in professional and personal fronts, especially in complex cases with many decision variables, constraints, objective functions and risks. Lot many tools are available now a days to solve complex problems. However the knowledge of how to model the problem and what method to be used is very critical in arriving at the right solutions. This course provides an excellent understanding of the basics for the same, and would recommend to managerial & engineering professionals and career aspirants in analytics.  ",5
4975,Business Analytics for Decision Making by University of Colorado Boulder,Michael L O,"Nov 25, 2016","Good introduction to the Analytic Solver Platform for Excel used for various prediction and prescriptive modeling. Could use better integration of slides and transcripts but that is a personal preference since I like my notes to read more like a textbook rather than spread across a simple text file, a video, a sparse PowerPoint deck, and some Excel workbooks. Too disjointed for easy review in my mind.",5
4976,Business Analytics for Decision Making by University of Colorado Boulder,Dr. G N M,"Aug 18, 2020", I would like to recommend this course to the business analyst aspirants. It is really intriguing and helps to develop analytical skills. The examples and assignments are perfect to train a beginner. I think this is a practical and insightful course for understanding what business analysis is and how models apply in reality by providing useful and familiar examples. Highly recommend this course  ,5
4977,Business Analytics for Decision Making by University of Colorado Boulder,Nguyen T T H,"Oct 8, 2020","This course is very helpful and highly recommended for a beginner to have an understanding of analyzing the business problem and how to build a model to solve such a problem. It also introduces an analytic platform via Excel Solver (Basic) and Analytic Solver (which is able to have a free trial via a link in the lecture). The examples are practical, well structured, and easy to follow.",5
4978,Business Analytics for Decision Making by University of Colorado Boulder,Jianguang W,"Aug 10, 2020","This is a great course. Before this course, when I make a decision, I just considered the expectation value. But after this course, I found that when considering the distribution of the variables, the expectation values cannot present the risk when making a decision. Thanks for this course, I get to know the ASPE to make simulation and optimizations.",5
4979,Business Analytics for Decision Making by University of Colorado Boulder,Pradeep I,"Nov 11, 2019","This is a very comprehensive course. Manuel L, is very clear and covered number of useful business scenarios to depict the power of true analytics. The 'Analytic Solver Platform' is super Add-In , but I have my reservations on its limits over using it in this course. By the way it is a great course which definitely expanded my horizons.",5
4980,Business Analytics for Decision Making by University of Colorado Boulder,Jitender T,"Feb 22, 2022",It was really a great experience to learn so much about business analytics in such a descriptive way and that too in just few of the videos. Each of the concepts are now seems too easy to me and I can now use the precriptive as well as the descriptive analysis  but I think it needs some more practice to have a good command over it. ,5
4981,Business Analytics for Decision Making by University of Colorado Boulder,Mohamad T F,"Sep 27, 2020","Great! This course is very insightful. The course helps me to deep dive into not only predictive analytics but also into more prescriptive analytics for problem analysis and decision recommendation in my career. Through this course, for the first time, I eventually got a point on how the PCA works! Thanks.",5
4982,Business Analytics for Decision Making by University of Colorado Boulder,Alvaro L,"Apr 9, 2020","Excellent content and explanations, and the effort put
in creating relevant for real life business situations is noticeable. However,
the annoying thing is that the version of the Analytic Solver provided is not
the same than the one used by the instructor (it has a limit of 2500 trials for
simulations). ",5
4983,Business Analytics for Decision Making by University of Colorado Boulder,Srishti K,"Sep 30, 2020","Very well structured course. Very well explained with the help of real life business problem examples. Very well illustrated in excel. The professor has taught some very crucial terms and methodologies required in analytics field, with thorough practical application. Thanks a lot for this course.",5
4984,Business Analytics for Decision Making by University of Colorado Boulder,Shafi K,"Feb 1, 2018","Very well presented and excellent content is provided.
The professor explains materials in great details and provides great examples.
I really enjoyed his lectures and comments.
I wish he would have introduced some books for extra activities to master details in this course.
Great job and many thanks",5
4985,Business Analytics for Decision Making by University of Colorado Boulder,Viktoriia D,"Mar 17, 2020","I understand, on a high level, which approaches I can use in data analysis for decision making. The best for me is the simulation. I like to see a result when I changed value for some dimensions. Only one comment, without special knowledge, it could be complicated to understand everything. ",5
4986,Business Analytics for Decision Making by University of Colorado Boulder,Michael K,"Oct 13, 2020","Very insightful course, deep in knowledge and application. Will try to apply in future work context of merging business analytics with financial management and service & solution marketing. Appreciate the University & Coursera for crafting  this brilliant service.",5
4987,Business Analytics for Decision Making by University of Colorado Boulder,Khaled A M,"Nov 21, 2020","I've greatly benefited from this course. Not only that now I have a good background understanding of optimization analysis, but also a refined method in organizing and solving problems. All thanks to the great instructor and the college for providing this course. ",5
4988,Business Analytics for Decision Making by University of Colorado Boulder,Minh T N,"Mar 30, 2021","Superb content and high-quality course structure with highly detailed videos, instructions and follow-up exercises & assignments. Props to the professors and all the organizers for delivering such an insightful and knowledge-packed course.",5
4989,Business Analytics for Decision Making by University of Colorado Boulder,Devaprabha c,"Jul 25, 2020","Business analytics for decision making is good course that I learn.learn about cluster analysis, optimization -core technique and master of business analytics,model uncertainty.thank you for coursera community to introduce this course.",5
4990,Business Analytics for Decision Making by University of Colorado Boulder,W. S N I,"Jul 14, 2020","The course was overall good and it taught me  analytical solver platforms and the uses of them, with some examples which are understandable. The lecturer was great. Helped me to learn another area regarding my professional targets.",5
4991,Business Analytics for Decision Making by University of Colorado Boulder,Vikrant P,"Sep 3, 2020",  A very good and relevant course taught by instructor Manuel Laguna for people who are willing to learn Business analytics. Solving a real-world problem helps relate and apply your course knowledge which is an added advantage.  ,5
4992,Business Analytics for Decision Making by University of Colorado Boulder,Yodchanon N,"Jun 30, 2020","Highly recommended. Thank you Mr. Manuel Laguna for this useful course. This course gave me knowledge and practice with rich detail. The lecturer did his best in teaching, illustrating and visualising, very clearly.",5
4993,Business Analytics for Decision Making by University of Colorado Boulder,Pedro M A B,"Jul 29, 2020",This course is really great. But it could be added one week to explain how to apply monte carlos simulation in other softwares (free softwares). However the course was great and the professor teaching really well.,5
4994,Business Analytics for Decision Making by University of Colorado Boulder,Sreedhar R,"May 22, 2017","Course was good, it was added as a pilot course from our organization for introducing /sharpening skills on data analytics. the course did justice to that. and was a good primer and provided a good understanding.",5
